row_i,col_j,value
68,221,400.0
68,222,8.0
68,238,400.0
68,239,8.0
68,255,400.0
68,256,9.0
68,272,400.0
68,273,9.0
69,69,-400.0
69,70,400.0
69,71,400.0
69,72,400.0
69,73,400.0
69,74,400.0
69,75,400.0
69,76,400.0
69,77,400.0
69,78,400.0
69,79,400.0
69,80,400.0
69,81,400.0
69,82,400.0
69,83,400.0
69,84,400.0
69,85,1.0
69,86,400.0
69,87,1.0
69,102,2.0
69,103,400.0
69,104,2.0
69,119,3.0
69,120,400.0
69,121,3.0
69,136,4.0
69,137,400.0
69,138,4.0
69,153,6.0
69,154,400.0
69,155,6.0
69,170,7.0
69,171,400.0
69,172,7.0
69,187,7.0
69,188,400.0
69,189,7.0
69,204,8.0
69,205,400.0
69,206,8.0
69,221,8.0
69,222,400.0
69,223,8.0
69,238,8.0
69,239,400.0
69,240,8.0
69,255,9.0
69,256,400.0
69,257,9.0
69,272,9.0
69,273,400.0
69,274,9.0
70,70,-400.0
70,71,400.0
70,72,400.0
70,73,400.0
70,74,400.0
70,75,400.0
70,76,400.0
70,77,400.0
70,78,400.0
70,79,400.0
70,80,400.0
70,81,400.0
70,82,400.0
70,83,400.0
70,84,400.0
70,86,1.0
70,87,400.0
70,88,1.0
70,103,2.0
70,104,400.0
70,105,2.0
70,120,3.0
70,121,400.0
70,122,3.0
70,137,4.0
70,138,400.0
70,139,4.0
70,154,6.0
70,155,400.0
70,156,6.0
70,171,7.0
70,172,400.0
70,173,7.0
70,188,7.0
70,189,400.0
70,190,7.0
70,205,8.0
70,206,400.0
70,207,8.0
70,222,8.0
70,223,400.0
70,224,8.0
70,239,8.0
70,240,400.0
70,241,8.0
70,256,9.0
70,257,400.0
70,258,9.0
70,273,9.0
70,274,400.0
70,275,9.0
71,71,-400.0
71,72,400.0
71,73,400.0
71,74,400.0
71,75,400.0
71,76,400.0
71,77,400.0
71,78,400.0
71,79,400.0
71,80,400.0
71,81,400.0
71,82,400.0
71,83,400.0
71,84,400.0
71,87,1.0
71,88,400.0
71,89,1.0
71,104,2.0
71,105,400.0
71,106,2.0
71,121,3.0
71,122,400.0
71,123,3.0
71,138,4.0
71,139,400.0
71,140,4.0
71,155,6.0
71,156,400.0
71,157,6.0
71,172,7.0
71,173,400.0
71,174,7.0
71,189,7.0
71,190,400.0
71,191,7.0
71,206,8.0
71,207,400.0
71,208,8.0
71,223,8.0
71,224,400.0
71,225,8.0
71,240,8.0
71,241,400.0
71,242,8.0
71,257,9.0
71,258,400.0
71,259,9.0
71,274,9.0
71,275,400.0
71,276,9.0
72,72,-400.0
72,73,400.0
72,74,400.0
72,75,400.0
72,76,400.0
72,77,400.0
72,78,400.0
72,79,400.0
72,80,400.0
72,81,400.0
72,82,400.0
72,83,400.0
72,84,400.0
72,88,1.0
72,89,400.0
72,90,1.0
72,105,2.0
72,106,400.0
72,107,2.0
72,122,3.0
72,123,400.0
72,124,3.0
72,139,4.0
72,140,400.0
72,141,4.0
72,156,6.0
72,157,400.0
72,158,6.0
72,173,7.0
72,174,400.0
72,175,7.0
72,190,7.0
72,191,400.0
72,192,7.0
72,207,8.0
72,208,400.0
72,209,8.0
72,224,8.0
72,225,400.0
72,226,8.0
72,241,8.0
72,242,400.0
72,243,8.0
72,258,9.0
72,259,400.0
72,260,9.0
72,275,9.0
72,276,400.0
72,277,9.0
73,73,-400.0
73,74,400.0
73,75,400.0
73,76,400.0
73,77,400.0
73,78,400.0
73,79,400.0
73,80,400.0
73,81,400.0
73,82,400.0
73,83,400.0
73,84,400.0
73,89,1.0
73,90,400.0
73,91,1.0
73,106,2.0
73,107,400.0
73,108,2.0
73,123,3.0
73,124,400.0
73,125,3.0
73,140,4.0
73,141,400.0
73,142,4.0
73,157,6.0
73,158,400.0
73,159,6.0
73,174,7.0
73,175,400.0
73,176,7.0
73,191,7.0
73,192,400.0
73,193,7.0
73,208,8.0
73,209,400.0
73,210,8.0
73,225,8.0
73,226,400.0
73,227,8.0
73,242,8.0
73,243,400.0
73,244,8.0
73,259,9.0
73,260,400.0
73,261,9.0
73,276,9.0
73,277,400.0
73,278,9.0
74,74,-400.0
74,75,400.0
74,76,400.0
74,77,400.0
74,78,400.0
74,79,400.0
74,80,400.0
74,81,400.0
74,82,400.0
74,83,400.0
74,84,400.0
74,90,1.0
74,91,400.0
74,92,1.0
74,107,2.0
74,108,400.0
74,109,2.0
74,124,3.0
74,125,400.0
74,126,3.0
74,141,4.0
74,142,400.0
74,143,4.0
74,158,6.0
74,159,400.0
74,160,6.0
74,175,7.0
74,176,400.0
74,177,7.0
74,192,7.0
74,193,400.0
74,194,7.0
74,209,8.0
74,210,400.0
74,211,8.0
74,226,8.0
74,227,400.0
74,228,8.0
74,243,8.0
74,244,400.0
74,245,8.0
74,260,9.0
74,261,400.0
74,262,9.0
74,277,9.0
74,278,400.0
74,279,9.0
75,75,-400.0
75,76,400.0
75,77,400.0
75,78,400.0
75,79,400.0
75,80,400.0
75,81,400.0
75,82,400.0
75,83,400.0
75,84,400.0
75,91,1.0
75,92,400.0
75,93,1.0
75,108,2.0
75,109,400.0
75,110,2.0
75,125,3.0
75,126,400.0
75,127,3.0
75,142,4.0
75,143,400.0
75,144,4.0
75,159,6.0
75,160,400.0
75,161,6.0
75,176,7.0
75,177,400.0
75,178,7.0
75,193,7.0
75,194,400.0
75,195,7.0
75,210,8.0
75,211,400.0
75,212,8.0
75,227,8.0
75,228,400.0
75,229,8.0
75,244,8.0
75,245,400.0
75,246,8.0
75,261,9.0
75,262,400.0
75,263,9.0
75,278,9.0
75,279,400.0
75,280,9.0
76,76,-400.0
76,77,400.0
76,78,400.0
76,79,400.0
76,80,400.0
76,81,400.0
76,82,400.0
76,83,400.0
76,84,400.0
76,92,1.0
76,93,400.0
76,94,1.0
76,109,2.0
76,110,400.0
76,111,2.0
76,126,3.0
76,127,400.0
76,128,3.0
76,143,4.0
76,144,400.0
76,145,4.0
76,160,6.0
76,161,400.0
76,162,6.0
76,177,7.0
76,178,400.0
76,179,7.0
76,194,7.0
76,195,400.0
76,196,7.0
76,211,8.0
76,212,400.0
76,213,8.0
76,228,8.0
76,229,400.0
76,230,8.0
76,245,8.0
76,246,400.0
76,247,8.0
76,262,9.0
76,263,400.0
76,264,9.0
76,279,9.0
76,280,400.0
76,281,9.0
77,77,-400.0
77,78,400.0
77,79,400.0
77,80,400.0
77,81,400.0
77,82,400.0
77,83,400.0
77,84,400.0
77,93,1.0
77,94,400.0
77,95,1.0
77,110,2.0
77,111,400.0
77,112,2.0
77,127,3.0
77,128,400.0
77,129,3.0
77,144,4.0
77,145,400.0
77,146,4.0
77,161,6.0
77,162,400.0
77,163,6.0
77,178,7.0
77,179,400.0
77,180,7.0
77,195,7.0
77,196,400.0
77,197,7.0
77,212,8.0
77,213,400.0
77,214,8.0
77,229,8.0
77,230,400.0
77,231,8.0
77,246,8.0
77,247,400.0
77,248,8.0
77,263,9.0
77,264,400.0
77,265,9.0
77,280,9.0
77,281,400.0
77,282,9.0
78,78,-400.0
78,79,400.0
78,80,400.0
78,81,400.0
78,82,400.0
78,83,400.0
78,84,400.0
78,94,1.0
78,95,400.0
78,96,1.0
78,111,2.0
78,112,400.0
78,113,2.0
78,128,3.0
78,129,400.0
78,130,3.0
78,145,4.0
78,146,400.0
78,147,4.0
78,162,6.0
78,163,400.0
78,164,6.0
78,179,7.0
78,180,400.0
78,181,7.0
78,196,7.0
78,197,400.0
78,198,7.0
78,213,8.0
78,214,400.0
78,215,8.0
78,230,8.0
78,231,400.0
78,232,8.0
78,247,8.0
78,248,400.0
78,249,8.0
78,264,9.0
78,265,400.0
78,266,9.0
78,281,9.0
78,282,400.0
78,283,9.0
79,79,-400.0
79,80,400.0
79,81,400.0
79,82,400.0
79,83,400.0
79,84,400.0
79,95,1.0
79,96,400.0
79,97,1.0
79,112,2.0
79,113,400.0
79,114,2.0
79,129,3.0
79,130,400.0
79,131,3.0
79,146,4.0
79,147,400.0
79,148,4.0
79,163,6.0
79,164,400.0
79,165,6.0
79,180,7.0
79,181,400.0
79,182,7.0
79,197,7.0
79,198,400.0
79,199,7.0
79,214,8.0
79,215,400.0
79,216,8.0
79,231,8.0
79,232,400.0
79,233,8.0
79,248,8.0
79,249,400.0
79,250,8.0
79,265,9.0
79,266,400.0
79,267,9.0
79,282,9.0
79,283,400.0
79,284,9.0
80,80,-400.0
80,81,400.0
80,82,400.0
80,83,400.0
80,84,400.0
80,96,1.0
80,97,400.0
80,98,1.0
80,113,2.0
80,114,400.0
80,115,2.0
80,130,3.0
80,131,400.0
80,132,3.0
80,147,4.0
80,148,400.0
80,149,4.0
80,164,6.0
80,165,400.0
80,166,6.0
80,181,7.0
80,182,400.0
80,183,7.0
80,198,7.0
80,199,400.0
80,200,7.0
80,215,8.0
80,216,400.0
80,217,8.0
80,232,8.0
80,233,400.0
80,234,8.0
80,249,8.0
80,250,400.0
80,251,8.0
80,266,9.0
80,267,400.0
80,268,9.0
80,283,9.0
80,284,400.0
80,285,9.0
81,81,-400.0
81,82,400.0
81,83,400.0
81,84,400.0
81,97,1.0
81,98,400.0
81,99,1.0
81,114,2.0
81,115,400.0
81,116,2.0
81,131,3.0
81,132,400.0
81,133,3.0
81,148,4.0
81,149,400.0
81,150,4.0
81,165,6.0
81,166,400.0
81,167,6.0
81,182,7.0
81,183,400.0
81,184,7.0
81,199,7.0
81,200,400.0
81,201,7.0
81,216,8.0
81,217,400.0
81,218,8.0
81,233,8.0
81,234,400.0
81,235,8.0
81,250,8.0
81,251,400.0
81,252,8.0
81,267,9.0
81,268,400.0
81,269,9.0
81,284,9.0
81,285,400.0
81,286,9.0
82,82,-400.0
82,83,400.0
82,84,400.0
82,98,1.0
82,99,400.0
82,100,1.0
82,115,2.0
82,116,400.0
82,117,2.0
82,132,3.0
82,133,400.0
82,134,3.0
82,149,4.0
82,150,400.0
82,151,4.0
82,166,6.0
82,167,400.0
82,168,6.0
82,183,7.0
82,184,400.0
82,185,7.0
82,200,7.0
82,201,400.0
82,202,7.0
82,217,8.0
82,218,400.0
82,219,8.0
82,234,8.0
82,235,400.0
82,236,8.0
82,251,8.0
82,252,400.0
82,253,8.0
82,268,9.0
82,269,400.0
82,270,9.0
82,285,9.0
82,286,400.0
82,287,9.0
83,83,-400.0
83,84,400.0
83,99,1.0
83,100,400.0
83,101,1.0
83,116,2.0
83,117,400.0
83,118,2.0
83,133,3.0
83,134,400.0
83,135,3.0
83,150,4.0
83,151,400.0
83,152,4.0
83,167,6.0
83,168,400.0
83,169,6.0
83,184,7.0
83,185,400.0
83,186,7.0
83,201,7.0
83,202,400.0
83,203,7.0
83,218,8.0
83,219,400.0
83,220,8.0
83,235,8.0
83,236,400.0
83,237,8.0
83,252,8.0
83,253,400.0
83,254,8.0
83,269,9.0
83,270,400.0
83,271,9.0
83,286,9.0
83,287,400.0
83,288,9.0
84,84,-391.0
84,100,1.0
84,101,400.0
84,117,2.0
84,118,400.0
84,134,3.0
84,135,400.0
84,151,4.0
84,152,400.0
84,168,6.0
84,169,400.0
84,185,7.0
84,186,400.0
84,202,7.0
84,203,400.0
84,219,8.0
84,220,400.0
84,236,8.0
84,237,400.0
84,253,8.0
84,254,400.0
84,270,9.0
84,271,400.0
84,287,9.0
84,288,400.0
85,85,-399.0
85,86,400.0
85,87,400.0
85,88,400.0
85,89,400.0
85,90,400.0
85,91,400.0
85,92,400.0
85,93,400.0
85,94,400.0
85,95,400.0
85,96,400.0
85,97,400.0
85,98,400.0
85,99,400.0
85,100,400.0
85,101,400.0
85,102,400.0
85,103,1.0
85,119,400.0
85,120,2.0
85,136,400.0
85,137,3.0
85,153,400.0
85,154,5.0
85,170,400.0
85,171,5.0
85,187,400.0
85,188,6.0
85,204,400.0
85,205,7.0
85,221,400.0
85,222,7.0
85,238,400.0
85,239,6.0
85,255,400.0
85,256,7.0
85,272,400.0
85,273,8.0
86,86,-400.0
86,87,400.0
86,88,400.0
86,89,400.0
86,90,400.0
86,91,400.0
86,92,400.0
86,93,400.0
86,94,400.0
86,95,400.0
86,96,400.0
86,97,400.0
86,98,400.0
86,99,400.0
86,100,400.0
86,101,400.0
86,102,1.0
86,103,400.0
86,104,1.0
86,119,2.0
86,120,400.0
86,121,2.0
86,136,3.0
86,137,400.0
86,138,3.0
86,153,5.0
86,154,400.0
86,155,5.0
86,170,5.0
86,171,400.0
86,172,5.0
86,187,6.0
86,188,400.0
86,189,6.0
86,204,7.0
86,205,400.0
86,206,7.0
86,221,7.0
86,222,400.0
86,223,7.0
86,238,6.0
86,239,400.0
86,240,6.0
86,255,7.0
86,256,400.0
86,257,7.0
86,272,8.0
86,273,400.0
86,274,8.0
87,87,-400.0
87,88,400.0
87,89,400.0
87,90,400.0
87,91,400.0
87,92,400.0
87,93,400.0
87,94,400.0
87,95,400.0
87,96,400.0
87,97,400.0
87,98,400.0
87,99,400.0
87,100,400.0
87,101,400.0
87,103,1.0
87,104,400.0
87,105,1.0
87,120,2.0
87,121,400.0
87,122,2.0
87,137,3.0
87,138,400.0
87,139,3.0
87,154,5.0
87,155,400.0
87,156,5.0
87,171,5.0
87,172,400.0
87,173,5.0
87,188,6.0
87,189,400.0
87,190,6.0
87,205,7.0
87,206,400.0
87,207,7.0
87,222,7.0
87,223,400.0
87,224,7.0
87,239,6.0
87,240,400.0
87,241,6.0
87,256,7.0
87,257,400.0
87,258,7.0
87,273,8.0
87,274,400.0
87,275,8.0
88,88,-400.0
88,89,400.0
88,90,400.0
88,91,400.0
88,92,400.0
88,93,400.0
88,94,400.0
88,95,400.0
88,96,400.0
88,97,400.0
88,98,400.0
88,99,400.0
88,100,400.0
88,101,400.0
88,104,1.0
88,105,400.0
88,106,1.0
88,121,2.0
88,122,400.0
88,123,2.0
88,138,3.0
88,139,400.0
88,140,3.0
88,155,5.0
88,156,400.0
88,157,5.0
88,172,5.0
88,173,400.0
88,174,5.0
88,189,6.0
88,190,400.0
88,191,6.0
88,206,7.0
88,207,400.0
88,208,7.0
88,223,7.0
88,224,400.0
88,225,7.0
88,240,6.0
88,241,400.0
88,242,6.0
88,257,7.0
88,258,400.0
88,259,7.0
88,274,8.0
88,275,400.0
88,276,8.0
89,89,-400.0
89,90,400.0
89,91,400.0
89,92,400.0
89,93,400.0
89,94,400.0
89,95,400.0
89,96,400.0
89,97,400.0
89,98,400.0
89,99,400.0
89,100,400.0
89,101,400.0
89,105,1.0
89,106,400.0
89,107,1.0
89,122,2.0
89,123,400.0
89,124,2.0
89,139,3.0
89,140,400.0
89,141,3.0
89,156,5.0
89,157,400.0
89,158,5.0
89,173,5.0
89,174,400.0
89,175,5.0
89,190,6.0
89,191,400.0
89,192,6.0
89,207,7.0
89,208,400.0
89,209,7.0
89,224,7.0
89,225,400.0
89,226,7.0
89,241,6.0
89,242,400.0
89,243,6.0
89,258,7.0
89,259,400.0
89,260,7.0
89,275,8.0
89,276,400.0
89,277,8.0
90,90,-400.0
90,91,400.0
90,92,400.0
90,93,400.0
90,94,400.0
90,95,400.0
90,96,400.0
90,97,400.0
90,98,400.0
90,99,400.0
90,100,400.0
90,101,400.0
90,106,1.0
90,107,400.0
90,108,1.0
90,123,2.0
90,124,400.0
90,125,2.0
90,140,3.0
90,141,400.0
90,142,3.0
90,157,5.0
90,158,400.0
90,159,5.0
90,174,5.0
90,175,400.0
90,176,5.0
90,191,6.0
90,192,400.0
90,193,6.0
90,208,7.0
90,209,400.0
90,210,7.0
90,225,7.0
90,226,400.0
90,227,7.0
90,242,6.0
90,243,400.0
90,244,6.0
90,259,7.0
90,260,400.0
90,261,7.0
90,276,8.0
90,277,400.0
90,278,8.0
91,91,-400.0
91,92,400.0
91,93,400.0
91,94,400.0
91,95,400.0
91,96,400.0
91,97,400.0
91,98,400.0
91,99,400.0
91,100,400.0
91,101,400.0
91,107,1.0
91,108,400.0
91,109,1.0
91,124,2.0
91,125,400.0
91,126,2.0
91,141,3.0
91,142,400.0
91,143,3.0
91,158,5.0
91,159,400.0
91,160,5.0
91,175,5.0
91,176,400.0
91,177,5.0
91,192,6.0
91,193,400.0
91,194,6.0
91,209,7.0
91,210,400.0
91,211,7.0
91,226,7.0
91,227,400.0
91,228,7.0
91,243,6.0
91,244,400.0
91,245,6.0
91,260,7.0
91,261,400.0
91,262,7.0
91,277,8.0
91,278,400.0
91,279,8.0
92,92,-400.0
92,93,400.0
92,94,400.0
92,95,400.0
92,96,400.0
92,97,400.0
92,98,400.0
92,99,400.0
92,100,400.0
92,101,400.0
92,108,1.0
92,109,400.0
92,110,1.0
92,125,2.0
92,126,400.0
92,127,2.0
92,142,3.0
92,143,400.0
92,144,3.0
92,159,5.0
92,160,400.0
92,161,5.0
92,176,5.0
92,177,400.0
92,178,5.0
92,193,6.0
92,194,400.0
92,195,6.0
92,210,7.0
92,211,400.0
92,212,7.0
92,227,7.0
92,228,400.0
92,229,7.0
92,244,6.0
92,245,400.0
92,246,6.0
92,261,7.0
92,262,400.0
92,263,7.0
92,278,8.0
92,279,400.0
92,280,8.0
93,93,-400.0
93,94,400.0
93,95,400.0
93,96,400.0
93,97,400.0
93,98,400.0
93,99,400.0
93,100,400.0
93,101,400.0
93,109,1.0
93,110,400.0
93,111,1.0
93,126,2.0
93,127,400.0
93,128,2.0
93,143,3.0
93,144,400.0
93,145,3.0
93,160,5.0
93,161,400.0
93,162,5.0
93,177,5.0
93,178,400.0
93,179,5.0
93,194,6.0
93,195,400.0
93,196,6.0
93,211,7.0
93,212,400.0
93,213,7.0
93,228,7.0
93,229,400.0
93,230,7.0
93,245,6.0
93,246,400.0
93,247,6.0
93,262,7.0
93,263,400.0
93,264,7.0
93,279,8.0
93,280,400.0
93,281,8.0
94,94,-400.0
94,95,400.0
94,96,400.0
94,97,400.0
94,98,400.0
94,99,400.0
94,100,400.0
94,101,400.0
94,110,1.0
94,111,400.0
94,112,1.0
94,127,2.0
94,128,400.0
94,129,2.0
94,144,3.0
94,145,400.0
94,146,3.0
94,161,5.0
94,162,400.0
94,163,5.0
94,178,5.0
94,179,400.0
94,180,5.0
94,195,6.0
94,196,400.0
94,197,6.0
94,212,7.0
94,213,400.0
94,214,7.0
94,229,7.0
94,230,400.0
94,231,7.0
94,246,6.0
94,247,400.0
94,248,6.0
94,263,7.0
94,264,400.0
94,265,7.0
94,280,8.0
94,281,400.0
94,282,8.0
95,95,-400.0
95,96,400.0
95,97,400.0
95,98,400.0
95,99,400.0
95,100,400.0
95,101,400.0
95,111,1.0
95,112,400.0
95,113,1.0
95,128,2.0
95,129,400.0
95,130,2.0
95,145,3.0
95,146,400.0
95,147,3.0
95,162,5.0
95,163,400.0
95,164,5.0
95,179,5.0
95,180,400.0
95,181,5.0
95,196,6.0
95,197,400.0
95,198,6.0
95,213,7.0
95,214,400.0
95,215,7.0
95,230,7.0
95,231,400.0
95,232,7.0
95,247,6.0
95,248,400.0
95,249,6.0
95,264,7.0
95,265,400.0
95,266,7.0
95,281,8.0
95,282,400.0
95,283,8.0
96,96,-400.0
96,97,400.0
96,98,400.0
96,99,400.0
96,100,400.0
96,101,400.0
96,112,1.0
96,113,400.0
96,114,1.0
96,129,2.0
96,130,400.0
96,131,2.0
96,146,3.0
96,147,400.0
96,148,3.0
96,163,5.0
96,164,400.0
96,165,5.0
96,180,5.0
96,181,400.0
96,182,5.0
96,197,6.0
96,198,400.0
96,199,6.0
96,214,7.0
96,215,400.0
96,216,7.0
96,231,7.0
96,232,400.0
96,233,7.0
96,248,6.0
96,249,400.0
96,250,6.0
96,265,7.0
96,266,400.0
96,267,7.0
96,282,8.0
96,283,400.0
96,284,8.0
97,97,-400.0
97,98,400.0
97,99,400.0
97,100,400.0
97,101,400.0
97,113,1.0
97,114,400.0
97,115,1.0
97,130,2.0
97,131,400.0
97,132,2.0
97,147,3.0
97,148,400.0
97,149,3.0
97,164,5.0
97,165,400.0
97,166,5.0
97,181,5.0
97,182,400.0
97,183,5.0
97,198,6.0
97,199,400.0
97,200,6.0
97,215,7.0
97,216,400.0
97,217,7.0
97,232,7.0
97,233,400.0
97,234,7.0
97,249,6.0
97,250,400.0
97,251,6.0
97,266,7.0
97,267,400.0
97,268,7.0
97,283,8.0
97,284,400.0
97,285,8.0
98,98,-400.0
98,99,400.0
98,100,400.0
98,101,400.0
98,114,1.0
98,115,400.0
98,116,1.0
98,131,2.0
98,132,400.0
98,133,2.0
98,148,3.0
98,149,400.0
98,150,3.0
98,165,5.0
98,166,400.0
98,167,5.0
98,182,5.0
98,183,400.0
98,184,5.0
98,199,6.0
98,200,400.0
98,201,6.0
98,216,7.0
98,217,400.0
98,218,7.0
98,233,7.0
98,234,400.0
98,235,7.0
98,250,6.0
98,251,400.0
98,252,6.0
98,267,7.0
98,268,400.0
98,269,7.0
98,284,8.0
98,285,400.0
98,286,8.0
99,99,-400.0
99,100,400.0
99,101,400.0
99,115,1.0
99,116,400.0
99,117,1.0
99,132,2.0
99,133,400.0
99,134,2.0
99,149,3.0
99,150,400.0
99,151,3.0
99,166,5.0
99,167,400.0
99,168,5.0
99,183,5.0
99,184,400.0
99,185,5.0
99,200,6.0
99,201,400.0
99,202,6.0
99,217,7.0
99,218,400.0
99,219,7.0
99,234,7.0
99,235,400.0
99,236,7.0
99,251,6.0
99,252,400.0
99,253,6.0
99,268,7.0
99,269,400.0
99,270,7.0
99,285,8.0
99,286,400.0
99,287,8.0
100,100,-400.0
100,101,400.0
100,116,1.0
100,117,400.0
100,118,1.0
100,133,2.0
100,134,400.0
100,135,2.0
100,150,3.0
100,151,400.0
100,152,3.0
100,167,5.0
100,168,400.0
100,169,5.0
100,184,5.0
100,185,400.0
100,186,5.0
100,201,6.0
100,202,400.0
100,203,6.0
100,218,7.0
100,219,400.0
100,220,7.0
100,235,7.0
100,236,400.0
100,237,7.0
100,252,6.0
100,253,400.0
100,254,6.0
100,269,7.0
100,270,400.0
100,271,7.0
100,286,8.0
100,287,400.0
100,288,8.0
101,101,-392.0
101,117,1.0
101,118,400.0
101,134,2.0
101,135,400.0
101,151,3.0
101,152,400.0
101,168,5.0
101,169,400.0
101,185,5.0
101,186,400.0
101,202,6.0
101,203,400.0
101,219,7.0
101,220,400.0
101,236,7.0
101,237,400.0
101,253,6.0
101,254,400.0
101,270,7.0
101,271,400.0
101,287,8.0
101,288,400.0
102,102,-399.0
102,103,400.0
102,104,400.0
102,105,400.0
102,106,400.0
102,107,400.0
102,108,400.0
102,109,400.0
102,110,400.0
102,111,400.0
102,112,400.0
102,113,400.0
102,114,400.0
102,115,400.0
102,116,400.0
102,117,400.0
102,118,400.0
102,119,400.0
102,120,1.0
102,136,400.0
102,137,2.0
102,153,400.0
102,154,4.0
102,170,400.0
102,171,5.0
102,187,400.0
102,188,5.0
102,204,400.0
102,205,6.0
102,221,400.0
102,222,6.0
102,238,400.0
102,239,6.0
102,255,400.0
102,256,7.0
102,272,400.0
102,273,7.0
103,103,-400.0
103,104,400.0
103,105,400.0
103,106,400.0
103,107,400.0
103,108,400.0
103,109,400.0
103,110,400.0
103,111,400.0
103,112,400.0
103,113,400.0
103,114,400.0
103,115,400.0
103,116,400.0
103,117,400.0
103,118,400.0
103,119,1.0
103,120,400.0
103,121,1.0
103,136,2.0
103,137,400.0
103,138,2.0
103,153,4.0
103,154,400.0
103,155,4.0
103,170,5.0
103,171,400.0
103,172,5.0
103,187,5.0
103,188,400.0
103,189,5.0
103,204,6.0
103,205,400.0
103,206,6.0
103,221,6.0
103,222,400.0
103,223,6.0
103,238,6.0
103,239,400.0
103,240,6.0
103,255,7.0
103,256,400.0
103,257,7.0
103,272,7.0
103,273,400.0
103,274,7.0
104,104,-400.0
104,105,400.0
104,106,400.0
104,107,400.0
104,108,400.0
104,109,400.0
104,110,400.0
104,111,400.0
104,112,400.0
104,113,400.0
104,114,400.0
104,115,400.0
104,116,400.0
104,117,400.0
104,118,400.0
104,120,1.0
104,121,400.0
104,122,1.0
104,137,2.0
104,138,400.0
104,139,2.0
104,154,4.0
104,155,400.0
104,156,4.0
104,171,5.0
104,172,400.0
104,173,5.0
104,188,5.0
104,189,400.0
104,190,5.0
104,205,6.0
104,206,400.0
104,207,6.0
104,222,6.0
104,223,400.0
104,224,6.0
104,239,6.0
104,240,400.0
104,241,6.0
104,256,7.0
104,257,400.0
104,258,7.0
104,273,7.0
104,274,400.0
104,275,7.0
105,105,-400.0
105,106,400.0
105,107,400.0
105,108,400.0
105,109,400.0
105,110,400.0
105,111,400.0
105,112,400.0
105,113,400.0
105,114,400.0
105,115,400.0
105,116,400.0
105,117,400.0
105,118,400.0
105,121,1.0
105,122,400.0
105,123,1.0
105,138,2.0
105,139,400.0
105,140,2.0
105,155,4.0
105,156,400.0
105,157,4.0
105,172,5.0
105,173,400.0
105,174,5.0
105,189,5.0
105,190,400.0
105,191,5.0
105,206,6.0
105,207,400.0
105,208,6.0
105,223,6.0
105,224,400.0
105,225,6.0
105,240,6.0
105,241,400.0
105,242,6.0
105,257,7.0
105,258,400.0
105,259,7.0
105,274,7.0
105,275,400.0
105,276,7.0
106,106,-400.0
106,107,400.0
106,108,400.0
106,109,400.0
106,110,400.0
106,111,400.0
106,112,400.0
106,113,400.0
106,114,400.0
106,115,400.0
106,116,400.0
106,117,400.0
106,118,400.0
106,122,1.0
106,123,400.0
106,124,1.0
106,139,2.0
106,140,400.0
106,141,2.0
106,156,4.0
106,157,400.0
106,158,4.0
106,173,5.0
106,174,400.0
106,175,5.0
106,190,5.0
106,191,400.0
106,192,5.0
106,207,6.0
106,208,400.0
106,209,6.0
106,224,6.0
106,225,400.0
106,226,6.0
106,241,6.0
106,242,400.0
106,243,6.0
106,258,7.0
106,259,400.0
106,260,7.0
106,275,7.0
106,276,400.0
106,277,7.0
107,107,-400.0
107,108,400.0
107,109,400.0
107,110,400.0
107,111,400.0
107,112,400.0
107,113,400.0
107,114,400.0
107,115,400.0
107,116,400.0
107,117,400.0
107,118,400.0
107,123,1.0
107,124,400.0
107,125,1.0
107,140,2.0
107,141,400.0
107,142,2.0
107,157,4.0
107,158,400.0
107,159,4.0
107,174,5.0
107,175,400.0
107,176,5.0
107,191,5.0
107,192,400.0
107,193,5.0
107,208,6.0
107,209,400.0
107,210,6.0
107,225,6.0
107,226,400.0
107,227,6.0
107,242,6.0
107,243,400.0
107,244,6.0
107,259,7.0
107,260,400.0
107,261,7.0
107,276,7.0
107,277,400.0
107,278,7.0
108,108,-400.0
108,109,400.0
108,110,400.0
108,111,400.0
108,112,400.0
108,113,400.0
108,114,400.0
108,115,400.0
108,116,400.0
108,117,400.0
108,118,400.0
108,124,1.0
108,125,400.0
108,126,1.0
108,141,2.0
108,142,400.0
108,143,2.0
108,158,4.0
108,159,400.0
108,160,4.0
108,175,5.0
108,176,400.0
108,177,5.0
108,192,5.0
108,193,400.0
108,194,5.0
108,209,6.0
108,210,400.0
108,211,6.0
108,226,6.0
108,227,400.0
108,228,6.0
108,243,6.0
108,244,400.0
108,245,6.0
108,260,7.0
108,261,400.0
108,262,7.0
108,277,7.0
108,278,400.0
108,279,7.0
109,109,-400.0
109,110,400.0
109,111,400.0
109,112,400.0
109,113,400.0
109,114,400.0
109,115,400.0
109,116,400.0
109,117,400.0
109,118,400.0
109,125,1.0
109,126,400.0
109,127,1.0
109,142,2.0
109,143,400.0
109,144,2.0
109,159,4.0
109,160,400.0
109,161,4.0
109,176,5.0
109,177,400.0
109,178,5.0
109,193,5.0
109,194,400.0
109,195,5.0
109,210,6.0
109,211,400.0
109,212,6.0
109,227,6.0
109,228,400.0
109,229,6.0
109,244,6.0
109,245,400.0
109,246,6.0
109,261,7.0
109,262,400.0
109,263,7.0
109,278,7.0
109,279,400.0
109,280,7.0
110,110,-400.0
110,111,400.0
110,112,400.0
110,113,400.0
110,114,400.0
